2019-11-06 10:33:55.952	{5478; 161.5692}
2019-11-06 10:33:55.952	{5478; 162.3495}
2019-11-06 10:33:56.015	{5491; 162.3495}
2019-11-06 10:33:56.015	{5491; 163.0308}
2019-11-06 10:33:56.140	{5491; 163.4616}
2019-11-06 10:33:56.202	{5506; 163.4616}
2019-11-06 10:33:56.202	{5506; 163.7937}
2019-11-06 10:33:56.327	{5506; 163.8403}
2019-11-06 10:33:56.452	{5506; 163.8036}
2019-11-06 10:33:56.515	{5506; 163.5493}
2019-11-06 10:33:56.640	{5492; 163.5493}
2019-11-06 10:33:56.640	{5492; 163.2435}
2019-11-06 10:33:56.702	{5492; 162.93}
2019-11-06 10:33:56.827	{5479; 162.93}
2019-11-06 10:33:56.827	{5479; 162.6322}
2019-11-06 10:33:56.952	{5479; 162.3992}
2019-11-06 10:33:57.015	{5467; 162.3992}
2019-11-06 10:33:57.015	{5467; 162.2608}
2019-11-06 10:33:57.140	{5467; 162.2446}
2019-11-06 10:33:57.202	{5450; 162.2446}
2019-11-06 10:33:57.202	{5450; 162.3108}
2019-11-06 10:33:57.327	{5437; 162.3108}
2019-11-06 10:33:57.327	{5437; 162.443}
2019-11-06 10:33:57.452	{5420; 162.443}
2019-11-06 10:33:57.452	{5420; 162.5686}
2019-11-06 10:33:57.515	{5398; 162.5686}
2019-11-06 10:33:57.515	{5398; 162.6469}
2019-11-06 10:33:57.655	{5373; 162.6469}
2019-11-06 10:33:57.655	{5373; 162.6214}
2019-11-06 10:33:57.702	{5344; 162.6214}
2019-11-06 10:33:57.702	{5344; 162.5406}
2019-11-06 10:33:57.827	{5315; 162.5406}
2019-11-06 10:33:57.827	{5315; 162.3677}
2019-11-06 10:33:57.952	{5261; 162.3677}
2019-11-06 10:33:57.952	{5261; 162.1649}
2019-11-06 10:33:58.015	{5261; 161.9302}
2019-11-06 10:33:58.140	{5236; 161.9302}
2019-11-06 10:33:58.140	{5236; 161.7388}
2019-11-06 10:33:58.202	{5214; 161.7388}
2019-11-06 10:33:58.202	{5214; 161.5772}
2019-11-06 10:33:58.327	{5196; 161.5772}
2019-11-06 10:33:58.327	{5196; 161.4711}
2019-11-06 10:33:58.452	{5170; 161.4711}
2019-11-06 10:33:58.452	{5170; 161.3703}
2019-11-06 10:33:58.515	{5170; 161.2116}
2019-11-06 10:33:58.640	{5170; 160.9542}
2019-11-06 10:33:58.702	{5159; 160.9542}
2019-11-06 10:33:58.702	{5159; 160.632}
2019-11-06 10:33:58.827	{5159; 160.1994}
2019-11-06 10:33:58.952	{5173; 160.1994}
2019-11-06 10:33:58.952	{5173; 159.6876}
2019-11-06 10:33:59.015	{5173; 159.1043}
2019-11-06 10:33:59.140	{5212; 159.1043}
2019-11-06 10:33:59.140	{5212; 158.4992}
2019-11-06 10:33:59.202	{5212; 157.9355}
2019-11-06 10:33:59.327	{5243; 157.9355}
2019-11-06 10:33:59.327	{5243; 157.4797}
2019-11-06 10:33:59.452	{5328; 157.4797}
2019-11-06 10:33:59.452	{5328; 157.1178}
2019-11-06 10:33:59.515	{5328; 156.9183}
2019-11-06 10:33:59.640	{5433; 156.9183}
2019-11-06 10:33:59.640	{5433; 156.8985}
2019-11-06 10:33:59.702	{5433; 156.9333}
2019-11-06 10:33:59.827	{5544; 156.9333}
2019-11-06 10:33:59.827	{5544; 157.0959}
2019-11-06 10:33:59.968	{5544; 157.3047}
2019-11-06 10:34:00.031	{5597; 157.3047}
2019-11-06 10:34:00.031	{5597; 157.5401}
